TChiWZ_100_1.root   0.409466269304
TChiWZ_100_10.root   0.465466902102
TChiWZ_100_20.root   0.47055856529
TChiWZ_100_30.root   0.46004505053
TChiWZ_100_40.root   0.431105237135
TChiWZ_100_50.root   0.474667085427
TChiWZ_100_60.root   0.244245127509
TChiWZ_100_70.root   0.233837727442
TChiWZ_100_80.root   0.230384853812
TChiWZ_100_85.root   0.216650579612
TChiWZ_100_90.root   0.221771030003
TChiWZ_100_93.root   0.216861972316
TChiWZ_125_105.root   0.0993200376107
TChiWZ_125_110.root   0.102109386924
TChiWZ_125_115.root   0.100094760257
TChiWZ_125_118.root   0.0978880727322
TChiWZ_125_15.root   0.185558164907
TChiWZ_125_25.root   0.199737261146
TChiWZ_125_35.root   0.186361103889
TChiWZ_125_45.root   0.191855307433
TChiWZ_125_5.root   0.187826152061
TChiWZ_125_55.root   0.201895257832
TChiWZ_125_65.root   0.21865643998
TChiWZ_125_75.root   0.200463462384
TChiWZ_125_85.root   0.0986027316498
TChiWZ_125_95.root   0.106353799031
TChiWZ_150_1.root   0.110683216544
TChiWZ_150_10.root   0.0922534233159
TChiWZ_150_100.root   0.119871818602
TChiWZ_150_110.root   0.0534230444018
TChiWZ_150_120.root   0.051727904469
TChiWZ_150_130.root   0.0526569027025
TChiWZ_150_135.root   0.0535417463287
TChiWZ_150_140.root   0.050162274162
TChiWZ_150_143.root   0.0553368794326
TChiWZ_150_20.root   0.0908253567547
TChiWZ_150_30.root   0.111714248749
TChiWZ_150_40.root   0.0981725503572
TChiWZ_150_50.root   0.11190245799
TChiWZ_150_60.root   0.10565205865
TChiWZ_150_70.root   0.104433872886
TChiWZ_150_80.root   0.106056499488
TChiWZ_150_90.root   0.107912101645
TChiWZ_175_1.root   0.0696561158545
TChiWZ_175_105.root   0.0539273975604
TChiWZ_175_115.root   0.059248084099
TChiWZ_175_125.root   0.0614767168342
TChiWZ_175_135.root   0.0321001717354
TChiWZ_175_145.root   0.0299825380711
TChiWZ_175_155.root   0.030204240261
TChiWZ_175_160.root   0.029881517307
TChiWZ_175_165.root   0.030646175558
TChiWZ_175_168.root   0.0281064001903
TChiWZ_175_25.root   0.0544544012981
TChiWZ_175_35.root   0.0604090983472
TChiWZ_175_45.root   0.0594006194939
TChiWZ_175_55.root   0.0570208329311
TChiWZ_175_65.root   0.0583202669879
TChiWZ_175_75.root   0.0547938699024
TChiWZ_175_85.root   0.0603893342058
TChiWZ_175_95.root   0.0582202420849
TChiWZ_200_1.root   0.0376116452324
TChiWZ_200_100.root   0.0375670844505
TChiWZ_200_110.root   0.0353309484713
TChiWZ_200_120.root   0.0328646240567
TChiWZ_200_130.root   0.0335266838561
TChiWZ_200_140.root   0.0392671851916
TChiWZ_200_150.root   0.0376210399234
TChiWZ_200_160.root   0.0171264640109
TChiWZ_200_170.root   0.0182273744932
TChiWZ_200_180.root   0.0179621752698
TChiWZ_200_185.root   0.0191761448033
TChiWZ_200_190.root   0.0197777534606
TChiWZ_200_193.root   0.0175804176758
TChiWZ_200_25.root   0.0358026623351
TChiWZ_200_50.root   0.0376735799896
TChiWZ_200_60.root   0.0343212244355
TChiWZ_200_70.root   0.0346429119068
TChiWZ_200_80.root   0.0371401857636
TChiWZ_200_90.root   0.0358495318946
TChiWZ_225_1.root   0.0233279272786
TChiWZ_225_105.root   0.0216209846531
TChiWZ_225_115.root   0.0241970924195
TChiWZ_225_125.root   0.0217708722625
TChiWZ_225_135.root   0.022227754884
TChiWZ_225_145.root   0.0220185584155
TChiWZ_225_155.root   0.0254330932111
TChiWZ_225_165.root   0.0214478480174
TChiWZ_225_175.root   0.0232098888402
TChiWZ_225_185.root   0.0121067179301
TChiWZ_225_195.root   0.0116179051494
TChiWZ_225_205.root   0.0124749983939
TChiWZ_225_210.root   0.011406012903
TChiWZ_225_215.root   0.0110371254535
TChiWZ_225_218.root   0.0127833795986
TChiWZ_225_25.root   0.0216894093118
TChiWZ_225_50.root   0.0226918432533
TChiWZ_225_75.root   0.0258088740226
TChiWZ_225_85.root   0.0239834084687
TChiWZ_225_95.root   0.0210529264018
TChiWZ_250_1.root   0.0147037037037
TChiWZ_250_100.root   0.013804371604
TChiWZ_250_110.root   0.0160694746786
TChiWZ_250_120.root   0.0147641842299
TChiWZ_250_130.root   0.0150215392294
TChiWZ_250_140.root   0.0162851880372
TChiWZ_250_150.root   0.0165791681675
TChiWZ_250_160.root   0.014552212159
TChiWZ_250_170.root   0.0151018450612
TChiWZ_250_180.root   0.0135959376575
TChiWZ_250_190.root   0.0149343830518
TChiWZ_250_200.root   0.0144314380037
TChiWZ_250_210.root   0.00786687913458
TChiWZ_250_220.root   0.00805350912403
TChiWZ_250_230.root   0.00767573055531
TChiWZ_250_235.root   0.00800891486356
TChiWZ_250_240.root   0.00708203531573
TChiWZ_250_243.root   0.0075968136541
TChiWZ_250_25.root   0.0156754477343
TChiWZ_250_50.root   0.0151357305892
TChiWZ_250_75.root   0.0147772888654
TChiWZ_275_1.root   0.0113628374137
TChiWZ_275_100.root   0.0120411104705
TChiWZ_275_125.root   0.0103147437602
TChiWZ_275_135.root   0.0109649866731
TChiWZ_275_145.root   0.0106474382855
TChiWZ_275_155.root   0.0122671516028
TChiWZ_275_165.root   0.0111436486764
TChiWZ_275_175.root   0.0102807648618
TChiWZ_275_185.root   0.0101554084381
TChiWZ_275_195.root   0.0108339484867
TChiWZ_275_205.root   0.0111067250266
TChiWZ_275_215.root   0.0102809595032
TChiWZ_275_225.root   0.0104571626644
TChiWZ_275_235.root   0.00570223981687
TChiWZ_275_245.root   0.00535294987432
TChiWZ_275_25.root   0.0115740227631
TChiWZ_275_255.root   0.00545956325907
TChiWZ_275_260.root   0.00554050055606
TChiWZ_275_265.root   0.00511631193646
TChiWZ_275_268.root   0.0056178810482
TChiWZ_275_50.root   0.0109900629415
TChiWZ_275_75.root   0.0112305337828
TChiWZ_300_1.root   0.00621324426745
TChiWZ_300_100.root   0.00805009778222
TChiWZ_300_125.root   0.00754422975687
TChiWZ_300_150.root   0.00806889936189
TChiWZ_300_160.root   0.00714853680166
TChiWZ_300_170.root   0.00794905191363
TChiWZ_300_180.root   0.00898055052685
TChiWZ_300_190.root   0.00814516366698
TChiWZ_300_200.root   0.00774336601961
TChiWZ_300_210.root   0.00773779146502
TChiWZ_300_220.root   0.00826097909861
TChiWZ_300_230.root   0.00845318302967
TChiWZ_300_240.root   0.00844617130883
TChiWZ_300_25.root   0.00745570156846
TChiWZ_300_250.root   0.00840580465763
TChiWZ_300_260.root   0.0039788172629
TChiWZ_300_270.root   0.00378480740263
TChiWZ_300_280.root   0.00415939458437
TChiWZ_300_285.root   0.0038513357487
TChiWZ_300_290.root   0.00394808481113
TChiWZ_300_293.root   0.00403857634902
TChiWZ_300_50.root   0.00864082179544
TChiWZ_300_75.root   0.00796886069693
TChiWZ_325_1.root   0.0064649589506
TChiWZ_325_100.root   0.00603031080879
TChiWZ_325_125.root   0.00558936891568
TChiWZ_325_150.root   0.0057107464803
TChiWZ_325_175.root   0.00568598225091
TChiWZ_325_185.root   0.00590216481032
TChiWZ_325_195.root   0.00557555080891
